MenuID,RestaurantID,ItemName,Description,Price,Category,CuisineType,IsVegetarian,IsAvailable
9366,314,House Special Special,Aspernatur tempore enim architecto sequi molestias iure ex similique labore inventore placeat minima porro.,28.94,Bread,Rajasthani,False,True
9367,314,Chef Special Deluxe,Officiis inventore accusantium fuga quod aspernatur.,126.69,Appetizer,Rajasthani,True,True
9368,314,Chef Special Classic,Mollitia pariatur labore ducimus blanditiis quibusdam quas mollitia laboriosam ratione hic numquam hic.,110.95,Beverage,Rajasthani,False,True
9369,315,Pastry Deluxe,Hic natus voluptas porro qui exercitationem odio.,100.09,Beverage,Desserts,True,True
9370,315,Pastry Royal,Perferendis et reprehenderit beatae voluptatem aliquid expedita quia dicta quo unde.,34.86,Bread,Desserts,False,True
9371,315,Brownie Royal,Ducimus ratione fuga rerum fugiat doloremque iste mollitia at odit iure saepe.,154.74,Dessert,Desserts,False,False
9372,315,Ice Cream,Assumenda assumenda labore excepturi sit natus.,235.25,Main Course,Desserts,False,True
9373,315,Ice Cream Deluxe,Dolores iure dolore perspiciatis quaerat veniam animi accusamus quas voluptatem.,78.03,Beverage,Desserts,False,True
9374,315,Cake Special,Odio doloremque eum temporibus excepturi rem at iure quod libero labore ex alias aspernatur.,197.9,Dessert,Desserts,True,False
9375,315,Pastry Special,Cum quae vel ipsam quaerat excepturi adipisci.,71.74,Bread,Desserts,True,True
9376,315,Rasmalai,Accusamus excepturi deleniti sunt ad earum dolorem facere voluptas quo sed molestias.,54.11,Beverage,Desserts,False,True
9377,315,Cake Royal,Aspernatur minus tempora necessitatibus debitis tenetur tempora voluptas.,58.08,Bread,Desserts,False,True
9378,315,Cake Deluxe,Necessitatibus magni dolorem vel corporis numquam libero neque sed tempore.,205.93,Appetizer,Desserts,False,True
9379,315,Pastry Special,Commodi nulla magni omnis harum dolore at.,229.43,Salad,Desserts,False,True
9380,315,Gulab Jamun,Voluptatibus dolores asperiores suscipit voluptatem quam.,560.46,Main Course,Desserts,False,True
9381,315,Rasmalai,Tempora culpa voluptas fuga numquam qui sed autem explicabo nemo dolores.,70.33,Beverage,Desserts,True,True
9382,315,Brownie Classic,Saepe harum est natus fuga at inventore maiores beatae.,34.77,Bread,Desserts,True,True
9383,315,Ice Cream Special,Assumenda repudiandae laborum porro amet harum sed voluptas explicabo officia molestiae dolores.,239.95,Appetizer,Desserts,False,True
9384,315,Pastry Special,Itaque nisi consequatur error magnam ratione distinctio praesentium occaecati a ut.,144.68,Soup,Desserts,False,True
9385,315,Gulab Jamun Royal,Doloribus dolor reiciendis ex deserunt explicabo voluptates ipsum delectus corporis harum ducimus tempora.,84.75,Beverage,Desserts,True,False
9386,315,Ice Cream Royal,Praesentium adipisci totam autem eius assumenda optio voluptatum.,175.56,Soup,Desserts,False,True
9387,315,Ice Cream Classic,Vitae ut molestias a quae id sequi numquam asperiores consequatur eveniet animi nesciunt.,124.47,Dessert,Desserts,True,True
9388,315,Brownie Deluxe,Veniam dolor vero sint quibusdam possimus sit earum iure explicabo nisi exercitationem nobis.,44.89,Beverage,Desserts,False,True
9389,315,Brownie Royal,Corrupti quas velit aperiam ut minima in quia eius.,169.54,Dessert,Desserts,False,True
9390,315,Pastry Deluxe,Cum nam voluptas molestias quo atque quaerat aperiam minus ullam et.,74.91,Bread,Desserts,True,True
9391,315,Rasmalai Special,Sapiente cupiditate hic dolore neque modi placeat dolor natus.,96.71,Beverage,Desserts,True,True
9392,315,Pastry,Aspernatur dolores libero nemo sed provident sed eaque nobis.,72.93,Beverage,Desserts,False,True
9393,315,Pastry Classic,Voluptate eaque itaque amet modi commodi tempore nulla nihil distinctio.,32.72,Bread,Desserts,True,True
9394,315,Brownie Royal,Delectus accusamus ea vero vero tempore consectetur laborum.,89.79,Dessert,Desserts,False,True
9395,315,Ice Cream Royal,Distinctio voluptate omnis minus maxime aliquam sunt.,178.92,Salad,Desserts,False,True
9396,315,Brownie,Tenetur minima cumque odit vero tempore voluptas excepturi minima.,184.77,Salad,Desserts,False,True
9397,315,Brownie Deluxe,Quae temporibus voluptates vitae doloremque fuga natus in ab labore enim.,198.59,Salad,Desserts,False,True
9398,315,Gulab Jamun Deluxe,Incidunt exercitationem quia laudantium neque consequuntur officiis mollitia eius dolorem est soluta est.,100.94,Appetizer,Desserts,True,True
9399,315,Gulab Jamun Special,Optio vero alias accusantium fugit quis quam culpa ad error.,229.47,Salad,Desserts,True,True
9400,315,Pastry Royal,Quaerat doloribus nam facilis ducimus debitis.,56.68,Appetizer,Desserts,False,True
9401,315,Ice Cream Special,Similique fugiat alias libero odit fuga voluptatum eveniet officiis.,138.39,Beverage,Desserts,False,False
9402,315,Cake Deluxe,Quaerat nisi quod asperiores nihil totam nihil veritatis.,83.78,Dessert,Desserts,False,True
9403,316,Ice Cream Classic,Consequatur error soluta modi adipisci esse.,98.6,Dessert,Desserts,False,False
9404,316,Cake Deluxe,Voluptates atque rem dolorum impedit corrupti officiis blanditiis quidem sequi unde occaecati odio.,248.34,Salad,Desserts,True,True
9405,316,Ice Cream,Sed quidem temporibus id quaerat nobis fuga optio eligendi quibusdam laudantium.,582.33,Main Course,Desserts,True,True
9406,316,Ice Cream,Voluptatibus similique et sequi dicta quam occaecati id consectetur.,223.18,Appetizer,Desserts,False,False
9407,316,Cake Royal,Inventore animi vel molestias officia sint repudiandae impedit.,196.75,Dessert,Desserts,True,True
9408,316,Pastry Deluxe,Eligendi nam enim ratione necessitatibus corrupti earum accusamus dignissimos explicabo excepturi consequuntur voluptatibus.,103.69,Salad,Desserts,True,True
9409,316,Rasmalai Royal,Ab ipsa consequatur ex recusandae enim veritatis reprehenderit officiis.,139.97,Salad,Desserts,False,True
9410,316,Gulab Jamun,Similique commodi delectus non tempore quas aliquid corrupti neque possimus exercitationem ex quibusdam.,143.53,Soup,Desserts,False,True
9411,316,Ice Cream Royal,Aperiam libero eveniet deleniti eligendi ipsum dignissimos accusamus explicabo.,95.05,Soup,Desserts,False,True
9412,316,Pastry,Sequi excepturi nobis vel quae quasi.,27.79,Bread,Desserts,True,True
9413,316,Gulab Jamun Special,Laboriosam adipisci inventore libero a tenetur quo pariatur quasi.,114.87,Soup,Desserts,True,False
9414,316,Pastry Classic,Culpa possimus corrupti perspiciatis asperiores non eum ex sint sapiente.,159.52,Soup,Desserts,True,True
9415,316,Brownie Special,Fugiat facere similique quisquam nemo nobis harum officiis maiores error.,212.08,Appetizer,Desserts,False,True
9416,316,Cake Deluxe,Fugiat esse doloremque neque officia dolorum fuga iusto voluptate explicabo dolor.,84.81,Appetizer,Desserts,False,True
9417,316,Pastry Deluxe,Deleniti iste possimus et nulla facere beatae rerum saepe quisquam.,126.98,Dessert,Desserts,True,True
9418,316,Rasmalai Classic,Reprehenderit suscipit sapiente illo atque perspiciatis corporis suscipit explicabo voluptas.,129.21,Dessert,Desserts,True,True
9419,316,Ice Cream Classic,Repudiandae sed beatae ipsam officiis eum fugiat velit illo.,77.43,Bread,Desserts,True,True
9420,316,Rasmalai Deluxe,Iure a voluptatum a atque aspernatur sapiente eveniet veniam.,133.31,Dessert,Desserts,True,True
9421,316,Cake Classic,Officiis officiis mollitia accusantium neque consectetur.,24.01,Bread,Desserts,False,True
9422,316,Brownie Royal,Laboriosam incidunt repellat amet fugit sed dolor porro expedita nesciunt est.,127.97,Dessert,Desserts,False,True
9423,316,Rasmalai,Architecto quo magni similique dolores quaerat aut iste quia.,217.26,Salad,Desserts,False,True
9424,316,Rasmalai Royal,Reprehenderit impedit ipsa earum repellendus nam eum atque nulla quasi recusandae distinctio rerum.,120.91,Soup,Desserts,True,True
9425,316,Cake Classic,Odit illo omnis fugit sunt dolore a eos tempore sed enim aliquid.,66.78,Bread,Desserts,False,True
9426,316,Pastry Deluxe,Doloribus laudantium quisquam laudantium provident qui eos harum unde eum.,561.39,Main Course,Desserts,True,True
9427,316,Gulab Jamun Royal,Laboriosam nisi vitae sequi commodi vitae necessitatibus recusandae ipsa molestias.,158.81,Salad,Desserts,True,True
9428,316,Brownie Special,Iusto ex molestias nisi voluptas nobis dolores fugit.,93.84,Soup,Desserts,False,True
9429,317,Idli Special,Velit eaque pariatur amet ullam ad asperiores eum.,73.21,Beverage,South Indian,True,True
9430,317,Sambar,Dolores voluptas recusandae cumque ab ipsum consequuntur eum sed quae provident ipsa eius.,119.38,Dessert,South Indian,True,True
9431,317,Sambar,Exercitationem quibusdam sit voluptas sapiente suscipit corporis similique ratione architecto minus.,406.6,Main Course,South Indian,True,True
9432,317,Dosa Deluxe,Perspiciatis odio dolore et sunt perferendis sed esse exercitationem perspiciatis.,61.21,Appetizer,South Indian,False,True
9433,317,Sambar Deluxe,Aliquam earum repellat dolorem eligendi nostrum inventore.,81.3,Soup,South Indian,True,True
9434,317,Dosa Royal,Necessitatibus dolorum officiis nesciunt veritatis accusantium.,63.14,Bread,South Indian,False,True
9435,317,Sambar Special,Dolores nam laboriosam temporibus laudantium quidem hic aperiam molestias itaque.,110.53,Soup,South Indian,True,True
9436,317,Uttapam Deluxe,Nisi beatae vel culpa eveniet earum repudiandae voluptate beatae.,140.52,Appetizer,South Indian,False,True
9437,317,Uttapam Special,Doloremque sunt placeat ipsam nihil modi.,68.67,Bread,South Indian,False,True
9438,317,Vada Classic,Nostrum pariatur unde pariatur impedit minima libero.,174.74,Main Course,South Indian,False,True
9439,317,Coconut Chutney,Magni quis impedit maiores ipsam illum magnam facere ducimus nobis ratione dolorum.,153.76,Soup,South Indian,True,True
9440,317,Vada Royal,Dolorem nostrum nisi aliquid sed amet.,160.42,Dessert,South Indian,False,True
9441,317,Idli,Possimus eveniet exercitationem labore ipsum delectus totam modi necessitatibus et.,143.12,Soup,South Indian,False,True
9442,317,Idli Classic,Illum quaerat voluptas aut magnam odio molestiae qui tempora sint vel aut quos.,370.67,Main Course,South Indian,True,True
9443,317,Coconut Chutney Special,Voluptate in id occaecati suscipit iste repellat consequatur quae sed veritatis libero.,92.51,Dessert,South Indian,False,True
9444,317,Idli Special,Consequatur doloribus atque aspernatur assumenda excepturi accusamus impedit aliquam ab optio magnam.,34.4,Bread,South Indian,True,True
9445,317,Dosa Deluxe,Quis inventore atque error ratione explicabo.,226.6,Salad,South Indian,True,True
9446,317,Uttapam,Vel tenetur vitae in nulla nesciunt dolores modi quis dolore.,157.49,Soup,South Indian,True,True
9447,317,Idli Special,Animi vero molestias dignissimos magni et laboriosam perspiciatis.,71.22,Beverage,South Indian,True,True
9448,317,Vada Special,Porro illo enim provident labore vel rerum quam modi neque nam temporibus voluptate cumque.,44.64,Bread,South Indian,False,True
9449,317,Vada Royal,Commodi vero maxime laborum soluta asperiores voluptates sunt consectetur.,93.78,Soup,South Indian,False,True
9450,317,Idli Special,Molestias dolores aspernatur voluptatibus perferendis iure inventore a dolore.,41.44,Bread,South Indian,True,True
9451,318,Chef Special Classic,A dolor mollitia quaerat alias adipisci consectetur delectus qui praesentium suscipit reprehenderit.,109.25,Soup,Rajasthani,False,False
9452,318,House Special,Cum amet saepe veritatis ipsam voluptatibus sunt sint dicta.,84.23,Soup,Rajasthani,True,True
9453,318,Special Dish Classic,Animi libero quo a molestias nesciunt consequatur deserunt.,88.64,Beverage,Rajasthani,False,True
9454,318,Chef Special Deluxe,Natus officiis accusantium esse harum dolore nulla excepturi hic.,115.96,Salad,Rajasthani,False,True
9455,318,Special Dish,Eos consectetur doloribus modi ad architecto quibusdam temporibus tempora aliquid itaque illum earum.,197.43,Appetizer,Rajasthani,False,True
9456,318,Special Dish Royal,Reprehenderit sunt quas sequi eius doloremque distinctio.,123.47,Dessert,Rajasthani,True,True
9457,318,Special Dish Classic,Omnis nihil sint autem libero officiis accusamus fuga odit.,331.24,Main Course,Rajasthani,False,False
9458,318,House Special Deluxe,Alias iste et aperiam est hic nobis beatae nulla.,144.28,Appetizer,Rajasthani,True,True
9459,318,Special Dish Deluxe,Aliquam culpa explicabo expedita eaque omnis debitis sunt explicabo minima illo vero adipisci.,151.05,Soup,Rajasthani,True,True
9460,318,Special Dish Classic,Alias ducimus perferendis doloremque minima ipsa accusantium totam atque.,169.19,Dessert,Rajasthani,True,True
9461,318,Special Dish,Nostrum ipsum earum ratione sapiente quod temporibus suscipit repudiandae quia aperiam quasi.,58.06,Beverage,Rajasthani,False,True
9462,318,House Special,Rem soluta tempore assumenda quisquam maiores impedit nesciunt.,185.95,Salad,Rajasthani,True,True
9463,318,Special Dish,Delectus nemo minima similique eaque error minus ipsam.,224.66,Appetizer,Rajasthani,False,True
9464,318,House Special,Est repellat officia quaerat laborum minus nisi nostrum fuga necessitatibus quae aliquam.,76.91,Bread,Rajasthani,False,True
9465,318,Chef Special,Qui at qui natus numquam earum blanditiis.,88.57,Soup,Rajasthani,True,True
9466,318,Chef Special Special,Doloribus dolore molestias blanditiis id aperiam fugit tenetur earum nam cum officia.,27.07,Bread,Rajasthani,False,True
9467,318,Chef Special Royal,Architecto qui consequuntur nam veritatis omnis.,159.79,Soup,Rajasthani,True,True
9468,318,Special Dish Classic,Omnis ipsam corrupti at ab ipsam est itaque.,129.1,Soup,Rajasthani,False,True
9469,318,House Special Royal,Adipisci facere minus officiis pariatur quod deserunt.,124.31,Beverage,Rajasthani,False,True
9470,318,Chef Special Deluxe,Neque doloribus ipsam neque occaecati quae alias accusamus corrupti.,88.0,Dessert,Rajasthani,False,True
9471,318,Special Dish Special,Expedita ipsum delectus ab amet at voluptate necessitatibus minima provident voluptatibus beatae.,119.24,Dessert,Rajasthani,True,False
9472,318,Chef Special Deluxe,Omnis exercitationem deserunt molestias quod eligendi libero.,175.64,Soup,Rajasthani,False,True
9473,318,House Special Deluxe,Non ipsam quo repudiandae necessitatibus ducimus esse reiciendis reprehenderit debitis.,175.21,Soup,Rajasthani,True,True
9474,318,House Special Deluxe,Repellat nemo saepe officiis consequatur reiciendis nulla.,148.52,Soup,Rajasthani,False,True
9475,318,Special Dish Classic,Recusandae vel doloremque quibusdam iusto debitis asperiores culpa.,241.87,Appetizer,Rajasthani,False,True
9476,318,Chef Special Special,Error eligendi cum nostrum rerum quidem inventore.,129.09,Appetizer,Rajasthani,True,True
9477,318,Chef Special Royal,Incidunt porro ad saepe alias commodi in.,174.88,Dessert,Rajasthani,False,True
9478,318,Chef Special Classic,At pariatur magni rerum voluptatem adipisci ipsa ex ratione ratione aperiam.,169.46,Main Course,Rajasthani,False,True
9479,318,House Special Special,Dignissimos quas odit nisi eligendi harum facilis quidem tenetur.,41.24,Beverage,Rajasthani,True,False
9480,318,Chef Special Special,Suscipit voluptates sunt occaecati animi fugit corporis velit eaque.,64.63,Bread,Rajasthani,False,True
9481,318,Special Dish Deluxe,Accusamus architecto repellendus nihil labore optio reiciendis cum sed doloremque aliquid molestias hic.,326.76,Main Course,Rajasthani,False,True
9482,318,Special Dish Royal,Nam quasi doloremque nulla tempora autem harum aliquam cum assumenda quo repudiandae.,37.93,Beverage,Rajasthani,True,True
9483,318,House Special Deluxe,Ratione perferendis sit culpa quibusdam necessitatibus incidunt minus quia reiciendis temporibus ea rerum.,42.4,Beverage,Rajasthani,True,True
9484,318,Chef Special Deluxe,Dolore vitae in facere nulla exercitationem modi temporibus adipisci nulla ex nemo.,184.81,Dessert,Rajasthani,False,True
9485,318,House Special Classic,Harum doloribus laudantium quisquam blanditiis ad laudantium dolore.,70.83,Bread,Rajasthani,False,True
9486,318,Chef Special Deluxe,Ab blanditiis sapiente minima enim at quidem cumque nisi.,478.71,Main Course,Rajasthani,True,True
9487,318,House Special Royal,Tempore temporibus accusamus voluptas quas beatae dolorem suscipit doloribus consequatur.,30.29,Beverage,Rajasthani,True,True
9488,319,Chef Special Special,Ab hic ullam assumenda adipisci facilis ab voluptatum voluptas rerum sequi dolores.,249.37,Appetizer,Bakery,True,True
9489,319,Special Dish,Sed sapiente enim facere aut ipsum.,141.59,Dessert,Bakery,False,True
9490,319,Special Dish Deluxe,Reiciendis modi soluta enim vitae sint accusamus provident autem.,33.76,Bread,Bakery,True,True
9491,319,Special Dish Deluxe,Ipsum ullam illum aliquid neque consectetur iste.,23.54,Bread,Bakery,True,True
9492,319,House Special Special,Vel est optio non aperiam iste laboriosam cumque perferendis dolorem quo non maiores.,215.29,Salad,Bakery,True,True
9493,319,House Special Classic,Saepe mollitia veritatis quae ullam debitis beatae a dignissimos.,208.19,Salad,Bakery,True,True
9494,319,House Special,Fuga magni voluptatem aperiam optio est quasi eum.,90.12,Beverage,Bakery,True,True
9495,319,Chef Special Royal,Architecto tenetur nihil placeat qui placeat.,216.45,Salad,Bakery,True,True
9496,319,Chef Special Royal,Nam nisi incidunt quam itaque ex alias necessitatibus accusamus veniam et cum dolores.,109.92,Beverage,Bakery,False,True
9497,319,House Special,Deserunt quisquam aut molestias necessitatibus sit reiciendis tempora iusto ad dolorem asperiores.,94.54,Soup,Bakery,True,True
9498,319,Chef Special Royal,Quod fuga sed quasi illo nisi.,451.33,Main Course,Bakery,True,True
9499,319,Special Dish Royal,Qui distinctio tempora aliquam suscipit quaerat quasi delectus a deleniti iure nam a.,68.67,Bread,Bakery,True,True
9500,319,Special Dish Special,Ab omnis qui totam natus quia quo dolorum dolores ullam fugiat ducimus.,38.13,Beverage,Bakery,False,False
9501,319,Special Dish Classic,Nesciunt magnam facere voluptatem repellat illum perspiciatis quae explicabo minima.,22.99,Bread,Bakery,False,True
9502,319,Chef Special Special,Nostrum iste quidem provident quia laboriosam.,91.23,Dessert,Bakery,True,True
9503,319,Chef Special,Atque consequuntur officia cumque esse sit qui corrupti sunt ullam nostrum.,222.31,Appetizer,Bakery,True,True
9504,319,Chef Special Special,Deserunt tempora iusto dolor veniam veritatis ratione commodi delectus consectetur nisi harum.,55.23,Bread,Bakery,False,True
9505,319,House Special Deluxe,Cumque at excepturi et veritatis nisi aperiam dolorem beatae quis.,157.41,Dessert,Bakery,False,True
9506,319,Special Dish Special,Amet velit provident eveniet amet hic.,192.02,Main Course,Bakery,False,True
9507,319,House Special Classic,Odit nulla perferendis alias nulla corrupti ex earum consectetur.,128.84,Salad,Bakery,False,True
9508,319,Special Dish,Repellat exercitationem asperiores voluptatum cum doloremque vero.,127.52,Salad,Bakery,True,True
9509,319,Chef Special Deluxe,Esse nulla tempora beatae vero ab quam minus praesentium.,69.02,Bread,Bakery,False,False
9510,319,Chef Special,Nostrum cupiditate adipisci consequuntur rerum maiores libero repellat enim debitis omnis.,161.45,Appetizer,Bakery,False,False
9511,319,Special Dish,Debitis recusandae praesentium cum nihil culpa repudiandae voluptatum earum qui placeat expedita.,203.19,Salad,Bakery,True,True
9512,319,House Special Special,Eum nam eligendi beatae mollitia iste pariatur id totam tenetur vel.,136.61,Salad,Bakery,True,True
9513,319,Special Dish Classic,Ex quia perferendis facilis similique suscipit dignissimos eligendi.,25.99,Bread,Bakery,True,True
9514,319,Chef Special Classic,Quaerat molestiae nesciunt amet non inventore tenetur quam cumque porro sequi illum dicta.,178.32,Main Course,Bakery,True,True
9515,319,Special Dish Classic,Vitae soluta repellat molestiae placeat quia laborum ipsum itaque ex tempora tempore.,163.63,Salad,Bakery,False,True
9516,319,House Special Deluxe,Nam aspernatur facere exercitationem id voluptatum illum.,186.74,Dessert,Bakery,False,True
9517,319,House Special Classic,Temporibus voluptatibus nam laudantium dicta laborum provident recusandae minima aut officiis.,123.45,Appetizer,Bakery,False,True
9518,319,House Special,Officiis possimus quibusdam at deserunt dolor expedita assumenda doloribus tempore dolor.,156.28,Soup,Bakery,True,True
9519,319,Special Dish Classic,Ex perferendis officiis tenetur ab ad ipsam.,40.75,Beverage,Bakery,True,True
9520,319,Special Dish Classic,Iste perspiciatis ipsum dolorem ad distinctio amet vero doloremque.,34.25,Beverage,Bakery,False,True
9521,319,Chef Special,Beatae atque necessitatibus rerum quae eligendi ut.,576.35,Main Course,Bakery,True,True
9522,319,Special Dish Special,Repudiandae consectetur repudiandae illo porro sint cumque error architecto vel at impedit.,156.39,Soup,Bakery,False,True
9523,319,Special Dish Classic,Sed dignissimos illo quod placeat asperiores temporibus in assumenda nemo quasi.,46.35,Bread,Bakery,False,True
9524,319,House Special Special,Asperiores optio voluptatum necessitatibus quod sint.,54.18,Beverage,Bakery,False,True
9525,319,Chef Special Deluxe,Deleniti commodi sint blanditiis unde omnis.,106.91,Beverage,Bakery,False,True
9526,319,House Special Special,Illo quo in tempora unde quae quaerat.,103.65,Dessert,Bakery,True,False
9527,320,Special Dish Classic,Voluptas ratione vitae sequi sequi rerum.,143.22,Soup,Continental,True,True
9528,320,Special Dish Special,Sapiente labore earum quod ullam ad recusandae tenetur.,406.09,Main Course,Continental,True,True
9529,320,Special Dish Special,Quidem libero quod quidem facilis porro doloremque qui architecto a maxime.,160.68,Soup,Continental,True,True
9530,320,Chef Special Classic,Excepturi beatae nobis eaque aliquid a earum aperiam vitae ratione voluptatem aspernatur sunt.,187.14,Appetizer,Continental,True,True
9531,320,Special Dish Deluxe,Vitae minus repellat eos facere velit debitis dolore ipsum nobis adipisci maxime autem.,200.62,Appetizer,Continental,False,True
9532,320,Special Dish,Repellat quidem quae fuga eos amet labore doloribus ipsum saepe quae aperiam.,158.09,Appetizer,Continental,True,True
9533,320,Chef Special,Occaecati nemo molestiae qui architecto ad facilis iusto.,40.61,Bread,Continental,True,True
9534,320,House Special,Amet placeat sed minus quam voluptas.,124.53,Beverage,Continental,True,True
9535,320,Special Dish Classic,Harum voluptas molestiae amet incidunt sint dolorum veniam corrupti delectus ipsa.,134.06,Beverage,Continental,True,True
9536,320,Special Dish Classic,At odio sint ullam architecto dolores deserunt harum.,201.31,Salad,Continental,True,True
9537,320,Chef Special Royal,Rem ea quo enim aperiam cumque.,81.12,Soup,Continental,True,True
9538,320,Chef Special Classic,Alias doloribus eligendi voluptate earum magni at architecto exercitationem dicta.,61.45,Beverage,Continental,True,True
9539,320,Chef Special Classic,Incidunt at quo necessitatibus voluptas ipsum.,100.76,Dessert,Continental,False,True
9540,320,House Special,Quos voluptates asperiores quibusdam sunt illum libero.,58.84,Bread,Continental,False,True
9541,320,Chef Special Deluxe,Unde cumque reiciendis at libero incidunt eum quod assumenda iure.,320.25,Main Course,Continental,True,True
9542,320,Chef Special Classic,Facilis necessitatibus exercitationem modi doloremque facere.,39.89,Beverage,Continental,False,True
9543,320,Chef Special Royal,Autem similique libero porro a perspiciatis ad maxime pariatur officiis possimus architecto.,103.97,Salad,Continental,True,True
9544,320,Chef Special Classic,Vero rem nulla sint perspiciatis nostrum nam enim quia exercitationem.,173.54,Main Course,Continental,False,True
9545,320,House Special Classic,Voluptatem fugiat explicabo natus autem hic eligendi nam.,91.02,Soup,Continental,False,True
9546,320,Chef Special Classic,Molestias dolorem commodi minus ullam optio repudiandae nesciunt recusandae.,33.35,Bread,Continental,False,True
9547,320,House Special Royal,Doloremque debitis perferendis velit architecto optio minus nesciunt repudiandae.,173.31,Dessert,Continental,False,True
9548,320,Chef Special Deluxe,Facilis reiciendis explicabo blanditiis quidem impedit sint dignissimos eveniet voluptatem accusamus qui.,53.29,Bread,Continental,False,True
9549,320,Special Dish Classic,Deleniti molestias deleniti quaerat nisi earum facere expedita labore voluptatibus non.,155.71,Soup,Continental,True,True
9550,320,Special Dish,Vel in ad aperiam sunt cum quae fuga inventore explicabo odio.,191.53,Dessert,Continental,False,True
9551,320,Special Dish Special,Perferendis assumenda quo ad non quod corrupti voluptatem magni consequatur necessitatibus necessitatibus vel.,170.28,Soup,Continental,False,True
9552,320,Chef Special Deluxe,Expedita illum molestias dolorem deleniti velit dignissimos at qui sed cum sapiente corrupti.,157.52,Salad,Continental,False,False
9553,320,Chef Special,Ratione sed nulla quo soluta voluptate tenetur laudantium debitis officia cum natus atque.,116.8,Soup,Continental,True,True
9554,321,Pastry Deluxe,Qui quasi laborum aspernatur ex molestiae doloribus neque expedita nesciunt nam.,150.02,Salad,Desserts,True,True
9555,321,Ice Cream,Omnis ex officia officiis ipsum placeat beatae vero quos error consectetur tempora expedita.,169.29,Salad,Desserts,False,True
9556,321,Pastry Special,Sequi impedit unde nihil architecto similique quidem ipsum.,196.64,Dessert,Desserts,True,True
9557,321,Gulab Jamun Deluxe,Eum velit dolorem aliquam cumque corrupti.,48.89,Beverage,Desserts,False,True
9558,321,Ice Cream,Nemo pariatur distinctio reprehenderit accusantium quos eligendi fugiat.,82.68,Beverage,Desserts,False,True
9559,321,Cake,Eum ea quidem possimus ducimus sequi magni dolor ratione repellendus inventore quo vel.,162.73,Appetizer,Desserts,True,True
9560,321,Rasmalai Deluxe,Ab exercitationem cumque recusandae tempore inventore tenetur nam reiciendis ea incidunt.,395.16,Main Course,Desserts,False,True
9561,321,Gulab Jamun,Nostrum iste aliquid eos ducimus ipsum perferendis facere laudantium.,411.93,Main Course,Desserts,False,True
9562,321,Rasmalai Deluxe,Tempora totam qui reiciendis soluta autem saepe doloremque mollitia fugit.,106.34,Salad,Desserts,True,True
9563,321,Ice Cream,Repudiandae ipsum sapiente dicta doloremque excepturi.,38.96,Bread,Desserts,True,True
9564,321,Brownie Special,Aliquam consequuntur deserunt eaque neque optio dolore.,31.05,Bread,Desserts,False,True
9565,321,Ice Cream Royal,Atque vitae in iste provident similique aperiam.,374.27,Main Course,Desserts,False,True
9566,321,Brownie Royal,Fugit eligendi voluptates fugiat nihil voluptate nostrum minima at iure.,552.25,Main Course,Desserts,False,True
9567,321,Ice Cream Royal,Eaque voluptate qui nobis qui velit eveniet doloremque eos tempore.,249.46,Appetizer,Desserts,True,True
9568,321,Pastry Special,Modi nostrum incidunt quam voluptate quasi facere nemo expedita totam commodi praesentium.,71.28,Bread,Desserts,True,True
9569,321,Gulab Jamun Classic,Eum unde iure itaque quidem ipsum consequuntur veniam.,155.89,Salad,Desserts,False,False
9570,321,Gulab Jamun Royal,Possimus possimus consequatur quia accusamus laborum mollitia commodi ullam rem.,62.01,Beverage,Desserts,False,False
9571,321,Ice Cream,Nemo architecto a perspiciatis veritatis ut dolorem porro.,116.08,Soup,Desserts,True,True
9572,321,Ice Cream,Est rem animi exercitationem fugiat pariatur nesciunt id perspiciatis.,93.35,Beverage,Desserts,False,True
9573,321,Ice Cream Royal,Impedit nihil reiciendis et non vero iste molestiae velit sapiente.,70.67,Beverage,Desserts,False,True
9574,321,Rasmalai,A excepturi omnis error autem provident expedita.,558.11,Main Course,Desserts,False,True
9575,321,Gulab Jamun Special,Quibusdam eaque tenetur quis aperiam nisi quisquam veritatis neque doloribus excepturi sunt dignissimos.,518.74,Main Course,Desserts,False,True
9576,321,Rasmalai,Atque harum eligendi mollitia incidunt quod rerum quam fuga facilis reiciendis magnam.,126.1,Soup,Desserts,False,True
9577,321,Brownie Special,Id deleniti cum aperiam maxime aut vel tempore.,155.36,Appetizer,Desserts,False,True
9578,321,Gulab Jamun Special,Esse voluptates consectetur atque sequi alias fugiat atque assumenda voluptatibus adipisci consequatur.,149.07,Salad,Desserts,False,True
9579,321,Cake Classic,Voluptatum delectus deserunt modi maxime culpa.,118.26,Salad,Desserts,False,True
9580,321,Rasmalai Classic,Officiis molestiae dolorem eligendi distinctio deserunt dolorem quas cupiditate.,144.54,Appetizer,Desserts,False,True
9581,321,Pastry,Molestiae architecto esse excepturi facere assumenda eum laboriosam ratione fugiat.,321.18,Main Course,Desserts,True,True
9582,321,Cake Classic,Eveniet quia labore nam accusantium iusto.,49.14,Bread,Desserts,False,True
9583,321,Brownie Deluxe,Magni quos nam error molestiae labore et tempora similique sequi suscipit rerum officiis.,106.33,Soup,Desserts,False,True
9584,321,Gulab Jamun Special,Laudantium repudiandae ipsa aut vero recusandae atque quisquam ex quidem ullam sapiente.,23.91,Bread,Desserts,True,True
9585,321,Gulab Jamun Classic,Libero earum eaque consequuntur soluta sed dolores eveniet nisi.,33.73,Bread,Desserts,True,True
